OrderID,CustomerID,OrderDate,ProductCategory,ProductID,Quantity,Price,Discount,City,TotalAmount
2930,1132,2023-05-03 01:00:00,Books,234,2,246.5,0.04,Mumbai,473.28
2931,1993,2023-05-03 02:00:00,Clothing,344,3,431.75,0.1,Bangalore,1165.7250000000001
2932,1303,2023-05-03 03:00:00,Books,130,4,328.51,0.26,Delhi,972.3896
2933,1292,2023-05-03 04:00:00,Books,446,5,83.42,0.15,Mumbai,354.535
2934,1974,2023-05-03 05:00:00,Home,358,4,75.72,0.25,Hyderabad,227.16
2935,1299,2023-05-03 06:00:00,Groceries,203,3,280.96,0.08,Hyderabad,775.4495999999999
2936,1739,2023-05-03 07:00:00,Home,481,1,28.0,0.12,Hyderabad,24.64
2937,1782,2023-05-03 08:00:00,Clothing,100,7,199.8,0.25,Chennai,1048.95
2938,1042,2023-05-03 09:00:00,Electronics,306,6,202.51,0.05,Delhi,1154.3069999999998
2939,1943,2023-05-03 10:00:00,Clothing,234,2,102.18,0.27,Mumbai,149.18280000000001
2940,1342,2023-05-03 11:00:00,Home,370,2,154.0,0.09,Chennai,280.28000000000003
2941,1325,2023-05-03 12:00:00,Home,188,3,168.32,0.29,Mumbai,358.5216
2942,1813,2023-05-03 13:00:00,Home,294,8,10.82,0.25,Bangalore,64.92
2943,1497,2023-05-03 14:00:00,Home,221,8,403.92,0.14,Bangalore,2778.9696
2944,1363,2023-05-03 15:00:00,Books,215,8,478.94,0.22,Mumbai,2988.5856
2945,1890,2023-05-03 16:00:00,Electronics,295,7,148.19,0.17,Chennai,860.9839
2946,1426,2023-05-03 17:00:00,Books,135,2,60.43,0.26,Hyderabad,89.43639999999999
2947,1020,2023-05-03 18:00:00,Home,166,1,477.01,0.16,Chennai,400.6884
2948,1406,2023-05-03 19:00:00,Groceries,232,6,371.57,0.3,Chennai,1560.594
2949,1618,2023-05-03 20:00:00,Books,380,8,446.12,0.04,Mumbai,3426.2016
2950,1335,2023-05-03 21:00:00,Home,110,1,183.63,0.2,Chennai,146.904
2951,1814,2023-05-03 22:00:00,Home,317,3,244.61,0.07,Bangalore,682.4619
2952,1116,2023-05-03 23:00:00,Electronics,421,1,465.47,0.06,Mumbai,437.5418
2953,1123,2023-05-04 00:00:00,Clothing,255,9,232.48,0.12,Mumbai,1841.2415999999998
2954,1398,2023-05-04 01:00:00,Books,339,7,337.69,0.11,Mumbai,2103.8087
2955,1792,2023-05-04 02:00:00,Books,159,8,353.88,0.01,Chennai,2802.7296
2956,1803,2023-05-04 03:00:00,Books,237,9,419.37,0.13,Delhi,3283.6671
2957,1714,2023-05-04 04:00:00,Home,149,3,487.71,0.29,Hyderabad,1038.8222999999998
2958,1050,2023-05-04 05:00:00,Electronics,266,2,170.78,0.14,Hyderabad,293.7416
2959,1782,2023-05-04 06:00:00,Home,264,6,127.49,0.09,Bangalore,696.0953999999999
2960,1323,2023-05-04 07:00:00,Home,418,5,43.46,0.28,Mumbai,156.456
2961,1788,2023-05-04 08:00:00,Groceries,288,4,428.99,0.15,Hyderabad,1458.566
2962,1140,2023-05-04 09:00:00,Electronics,191,6,149.88,0.09,Chennai,818.3448
2963,1469,2023-05-04 10:00:00,Books,393,6,29.56,0.23,Chennai,136.56719999999999
2964,1786,2023-05-04 11:00:00,Clothing,475,3,433.31,0.07,Chennai,1208.9349
2965,1801,2023-05-04 12:00:00,Books,388,2,257.41,0.07,Bangalore,478.7826
2966,1333,2023-05-04 13:00:00,Home,174,9,419.97,0.1,Mumbai,3401.7570000000005
2967,1892,2023-05-04 14:00:00,Electronics,144,8,279.47,0.12,Hyderabad,1967.4688
2968,1963,2023-05-04 15:00:00,Electronics,484,4,160.3,0.17,Mumbai,532.196
2969,1372,2023-05-04 16:00:00,Electronics,152,6,69.24,0.15,Mumbai,353.12399999999997
2970,1563,2023-05-04 17:00:00,Groceries,274,3,221.39,0.22,Chennai,518.0526
2971,1493,2023-05-04 18:00:00,Books,260,8,18.14,0.22,Hyderabad,113.1936
2972,1538,2023-05-04 19:00:00,Groceries,166,3,303.22,0.01,Bangalore,900.5634000000001
2973,1668,2023-05-04 20:00:00,Clothing,498,2,216.69,0.04,Mumbai,416.04479999999995
2974,1750,2023-05-04 21:00:00,Home,460,7,75.05,0.06,Delhi,493.829
2975,1155,2023-05-04 22:00:00,Groceries,369,3,267.47,0.18,Chennai,657.9762000000001
2976,1290,2023-05-04 23:00:00,Groceries,223,9,401.45,0.27,Delhi,2637.5265
2977,1647,2023-05-05 00:00:00,Home,281,3,487.53,0.1,Bangalore,1316.331
2978,1143,2023-05-05 01:00:00,Electronics,475,8,266.04,0.29,Bangalore,1511.1072000000001
2979,1105,2023-05-05 02:00:00,Home,491,2,69.13,0.05,Bangalore,131.34699999999998
2980,1419,2023-05-05 03:00:00,Books,281,9,406.3,0.28,Bangalore,2632.824
2981,1669,2023-05-05 04:00:00,Home,135,1,349.42,0.24,Hyderabad,265.55920000000003
2982,1657,2023-05-05 05:00:00,Electronics,311,3,477.22,0.12,Delhi,1259.8608000000002
2983,1001,2023-05-05 06:00:00,Home,483,2,269.93,0.06,Chennai,507.4684
2984,1944,2023-05-05 07:00:00,Groceries,233,7,181.77,0.12,Delhi,1119.7032000000002
2985,1588,2023-05-05 08:00:00,Clothing,452,5,481.61,0.06,Hyderabad,2263.567
2986,1643,2023-05-05 09:00:00,Groceries,277,8,271.53,0.17,Mumbai,1802.9591999999998
2987,1089,2023-05-05 10:00:00,Clothing,265,2,12.87,0.17,Bangalore,21.364199999999997
2988,1344,2023-05-05 11:00:00,Home,436,8,239.47,0.23,Mumbai,1475.1352
2989,1349,2023-05-05 12:00:00,Books,428,7,6.18,0.16,Bangalore,36.3384
2990,1458,2023-05-05 13:00:00,Home,426,5,370.17,0.1,Chennai,1665.765
2991,1262,2023-05-05 14:00:00,Electronics,145,2,285.14,0.27,Bangalore,416.3044
2992,1350,2023-05-05 15:00:00,Home,255,7,59.35,0.02,Bangalore,407.14099999999996
2993,1107,2023-05-05 16:00:00,Clothing,335,4,407.44,0.24,Mumbai,1238.6176
2994,1585,2023-05-05 17:00:00,Groceries,415,4,270.54,0.12,Mumbai,952.3008000000001
2995,1038,2023-05-05 18:00:00,Books,159,8,61.46,0.05,Mumbai,467.096
2996,1908,2023-05-05 19:00:00,Home,104,6,84.21,0.04,Hyderabad,485.0496
2997,1158,2023-05-05 20:00:00,Home,490,9,411.94,0.07,Bangalore,3447.9377999999997
2998,1582,2023-05-05 21:00:00,Groceries,280,2,180.97,0.04,Mumbai,347.4624
2999,1958,2023-05-05 22:00:00,Books,244,5,411.44,0.14,Hyderabad,1769.1919999999998
3000,1311,2023-05-05 23:00:00,Home,414,6,39.4,0.1,Chennai,212.76
3001,1240,2023-05-06 00:00:00,Home,364,8,125.71,0.11,Chennai,895.0552
3002,1937,2023-05-06 01:00:00,Clothing,322,4,383.47,0.05,Bangalore,1457.1860000000001
3003,1444,2023-05-06 02:00:00,Clothing,400,7,322.64,0.2,Mumbai,1806.784
3004,1297,2023-05-06 03:00:00,Electronics,435,7,156.88,0.18,Bangalore,900.4911999999999
3005,1951,2023-05-06 04:00:00,Groceries,336,4,468.33,0.29,Bangalore,1330.0572
3006,1035,2023-05-06 05:00:00,Books,112,1,109.48,0.05,Bangalore,104.006
3007,1083,2023-05-06 06:00:00,Home,438,3,425.64,0.25,Hyderabad,957.69
3008,1451,2023-05-06 07:00:00,Home,367,2,349.39,0.01,Bangalore,691.7922
3009,1885,2023-05-06 08:00:00,Electronics,365,3,64.95,0.02,Chennai,190.95300000000003
3010,1774,2023-05-06 09:00:00,Home,115,5,279.78,0.19,Mumbai,1133.109
3011,1821,2023-05-06 10:00:00,Groceries,191,1,465.3,0.12,Delhi,409.464
3012,1384,2023-05-06 11:00:00,Electronics,347,5,311.35,0.07,Delhi,1447.7775
3013,1171,2023-05-06 12:00:00,Groceries,118,2,266.76,0.0,Delhi,533.52
3014,1375,2023-05-06 13:00:00,Electronics,459,4,186.33,0.2,Mumbai,596.2560000000001
3015,1684,2023-05-06 14:00:00,Home,489,6,395.45,0.13,Bangalore,2064.249
3016,1361,2023-05-06 15:00:00,Electronics,487,9,456.96,0.05,Mumbai,3907.0079999999994
3017,1558,2023-05-06 16:00:00,Clothing,202,6,377.89,0.29,Mumbai,1609.8114
3018,1890,2023-05-06 17:00:00,Books,194,2,364.0,0.11,Hyderabad,647.92
3019,1140,2023-05-06 18:00:00,Home,382,8,100.28,0.09,Mumbai,730.0384
3020,1886,2023-05-06 19:00:00,Books,312,5,417.82,0.15,Hyderabad,1775.735
3021,1917,2023-05-06 20:00:00,Home,136,9,25.14,0.08,Chennai,208.1592
3022,1117,2023-05-06 21:00:00,Books,492,9,379.89,0.08,Hyderabad,3145.4892
3023,1276,2023-05-06 22:00:00,Clothing,160,4,109.38,0.29,Delhi,310.63919999999996
3024,1725,2023-05-06 23:00:00,Books,390,1,246.19,0.08,Hyderabad,226.4948
3025,1219,2023-05-07 00:00:00,Electronics,461,9,349.14,0.18,Chennai,2576.6532
3026,1904,2023-05-07 01:00:00,Books,402,9,380.74,0.01,Mumbai,3392.3934
3027,1025,2023-05-07 02:00:00,Home,343,8,444.6,0.05,Delhi,3378.96
3028,1520,2023-05-07 03:00:00,Groceries,410,5,144.88,0.01,Hyderabad,717.156
3029,1782,2023-05-07 04:00:00,Books,443,5,116.04,0.16,Bangalore,487.368
3030,1009,2023-05-07 05:00:00,Books,450,6,498.14,0.15,Mumbai,2540.514
3031,1983,2023-05-07 06:00:00,Books,105,1,107.74,0.1,Delhi,96.966
3032,1377,2023-05-07 07:00:00,Home,476,9,334.41,0.21,Delhi,2377.6551
3033,1632,2023-05-07 08:00:00,Books,405,5,476.61,0.19,Hyderabad,1930.2705000000003
3034,1636,2023-05-07 09:00:00,Home,264,7,448.8,0.18,Mumbai,2576.112
3035,1681,2023-05-07 10:00:00,Home,112,8,224.42,0.1,Mumbai,1615.8239999999998
3036,1583,2023-05-07 11:00:00,Groceries,124,5,320.6,0.1,Bangalore,1442.7
3037,1151,2023-05-07 12:00:00,Electronics,323,3,266.9,0.26,Bangalore,592.5179999999999
3038,1719,2023-05-07 13:00:00,Home,222,6,176.59,0.16,Delhi,890.0135999999999
3039,1048,2023-05-07 14:00:00,Clothing,228,7,76.49,0.08,Delhi,492.5956
3040,1153,2023-05-07 15:00:00,Books,404,4,402.68,0.16,Chennai,1353.0048
3041,1858,2023-05-07 16:00:00,Clothing,221,9,49.77,0.08,Delhi,412.09560000000005
3042,1292,2023-05-07 17:00:00,Books,134,4,306.77,0.06,Bangalore,1153.4551999999999
3043,1579,2023-05-07 18:00:00,Groceries,182,2,299.21,0.08,Hyderabad,550.5464
3044,1049,2023-05-07 19:00:00,Home,408,9,170.74,0.19,Chennai,1244.6946
3045,1663,2023-05-07 20:00:00,Electronics,281,4,72.03,0.15,Delhi,244.902
3046,1530,2023-05-07 21:00:00,Home,175,4,400.82,0.05,Bangalore,1523.116
3047,1611,2023-05-07 22:00:00,Books,203,1,233.65,0.27,Chennai,170.5645
3048,1059,2023-05-07 23:00:00,Electronics,331,2,364.01,0.15,Hyderabad,618.817
3049,1166,2023-05-08 00:00:00,Home,402,3,13.16,0.24,Hyderabad,30.004800000000003
3050,1201,2023-05-08 01:00:00,Electronics,142,7,41.88,0.1,Bangalore,263.84400000000005
3051,1856,2023-05-08 02:00:00,Books,192,9,92.04,0.29,Mumbai,588.1356
3052,1145,2023-05-08 03:00:00,Groceries,243,5,61.35,0.23,Bangalore,236.19750000000002
3053,1914,2023-05-08 04:00:00,Groceries,353,4,99.89,0.14,Bangalore,343.6216
3054,1675,2023-05-08 05:00:00,Home,177,2,344.81,0.27,Bangalore,503.4226
3055,1969,2023-05-08 06:00:00,Clothing,362,7,28.26,0.22,Mumbai,154.29960000000003
3056,1992,2023-05-08 07:00:00,Books,169,6,23.74,0.13,Delhi,123.9228
3057,1438,2023-05-08 08:00:00,Home,248,7,20.67,0.29,Delhi,102.72989999999999
3058,1241,2023-05-08 09:00:00,Home,391,8,350.34,0.09,Hyderabad,2550.4752
3059,1580,2023-05-08 10:00:00,Groceries,313,9,270.39,0.08,Delhi,2238.8291999999997
3060,1686,2023-05-08 11:00:00,Electronics,459,5,188.27,0.27,Bangalore,687.1855
3061,1560,2023-05-08 12:00:00,Books,409,5,339.43,0.21,Delhi,1340.7485000000001
3062,1482,2023-05-08 13:00:00,Electronics,246,4,279.03,0.1,Mumbai,1004.5079999999999
3063,1107,2023-05-08 14:00:00,Books,124,3,8.63,0.07,Delhi,24.0777
3064,1225,2023-05-08 15:00:00,Clothing,422,7,420.08,0.05,Bangalore,2793.5319999999997
3065,1672,2023-05-08 16:00:00,Groceries,208,5,178.34,0.09,Delhi,811.4470000000001
3066,1630,2023-05-08 17:00:00,Clothing,280,7,202.78,0.04,Hyderabad,1362.6816
3067,1660,2023-05-08 18:00:00,Home,350,2,392.23,0.04,Delhi,753.0816
3068,1976,2023-05-08 19:00:00,Groceries,302,9,97.61,0.23,Hyderabad,676.4373
3069,1661,2023-05-08 20:00:00,Home,403,9,9.99,0.02,Chennai,88.11179999999999
3070,1431,2023-05-08 21:00:00,Clothing,269,9,454.87,0.13,Mumbai,3561.6321
3071,1804,2023-05-08 22:00:00,Books,274,5,255.21,0.12,Hyderabad,1122.924
3072,1654,2023-05-08 23:00:00,Home,446,9,178.02,0.29,Chennai,1137.5478
3073,1418,2023-05-09 00:00:00,Electronics,269,1,410.43,0.14,Chennai,352.9698
3074,1987,2023-05-09 01:00:00,Books,101,2,18.02,0.05,Bangalore,34.238
3075,1454,2023-05-09 02:00:00,Books,233,5,105.13,0.03,Chennai,509.8805
3076,1159,2023-05-09 03:00:00,Clothing,226,5,81.87,0.22,Mumbai,319.293
3077,1522,2023-05-09 04:00:00,Clothing,145,6,370.23,0.04,Mumbai,2132.5248
3078,1649,2023-05-09 05:00:00,Groceries,293,8,159.48,0.28,Mumbai,918.6048
3079,1968,2023-05-09 06:00:00,Groceries,461,1,387.59,0.17,Mumbai,321.69969999999995
3080,1589,2023-05-09 07:00:00,Electronics,308,9,25.53,0.12,Bangalore,202.19760000000002
3081,1076,2023-05-09 08:00:00,Books,395,4,306.02,0.21,Delhi,967.0232
3082,1508,2023-05-09 09:00:00,Electronics,157,8,162.52,0.06,Hyderabad,1222.1504
3083,1440,2023-05-09 10:00:00,Electronics,177,5,97.53,0.11,Bangalore,434.00849999999997
3084,1253,2023-05-09 11:00:00,Clothing,301,1,409.3,0.01,Bangalore,405.207
3085,1920,2023-05-09 12:00:00,Electronics,388,9,209.06,0.26,Hyderabad,1392.3396
3086,1769,2023-05-09 13:00:00,Electronics,161,8,287.96,0.13,Hyderabad,2004.2015999999999
3087,1319,2023-05-09 14:00:00,Home,367,5,21.38,0.23,Delhi,82.313
3088,1802,2023-05-09 15:00:00,Groceries,225,4,396.85,0.28,Delhi,1142.928
3089,1262,2023-05-09 16:00:00,Groceries,148,8,147.01,0.2,Mumbai,940.864
3090,1596,2023-05-09 17:00:00,Books,187,9,348.24,0.11,Delhi,2789.4024
3091,1657,2023-05-09 18:00:00,Groceries,433,7,381.43,0.19,Delhi,2162.7081000000003
3092,1834,2023-05-09 19:00:00,Books,360,4,62.97,0.11,Hyderabad,224.1732
3093,1553,2023-05-09 20:00:00,Home,278,7,151.47,0.17,Chennai,880.0406999999999
3094,1373,2023-05-09 21:00:00,Groceries,168,6,363.1,0.13,Mumbai,1895.3820000000003
3095,1636,2023-05-09 22:00:00,Home,466,3,119.93,0.04,Mumbai,345.3984
3096,1166,2023-05-09 23:00:00,Groceries,159,3,424.85,0.23,Bangalore,981.4035000000001
3097,1936,2023-05-10 00:00:00,Groceries,401,1,159.43,0.15,Delhi,135.5155
3098,1752,2023-05-10 01:00:00,Home,348,5,204.15,0.06,Delhi,959.505
3099,1458,2023-05-10 02:00:00,Electronics,268,8,54.37,0.27,Hyderabad,317.52079999999995
3100,1998,2023-05-10 03:00:00,Electronics,368,6,78.1,0.26,Delhi,346.76399999999995
3101,1279,2023-05-10 04:00:00,Electronics,463,8,141.33,0.17,Bangalore,938.4312
3102,1699,2023-05-10 05:00:00,Electronics,211,7,29.21,0.29,Hyderabad,145.1737
3103,1301,2023-05-10 06:00:00,Groceries,199,2,100.55,0.28,Mumbai,144.792
3104,1530,2023-05-10 07:00:00,Clothing,314,8,207.43,0.27,Delhi,1211.3912
3105,1579,2023-05-10 08:00:00,Home,212,4,193.08,0.04,Delhi,741.4272
3106,1217,2023-05-10 09:00:00,Clothing,196,5,103.35,0.09,Bangalore,470.2425
3107,1101,2023-05-10 10:00:00,Clothing,406,8,44.82,0.12,Bangalore,315.5328
3108,1553,2023-05-10 11:00:00,Books,217,5,162.48,0.25,Hyderabad,609.3
3109,1287,2023-05-10 12:00:00,Electronics,135,5,373.95,0.26,Mumbai,1383.615
3110,1166,2023-05-10 13:00:00,Groceries,436,6,257.5,0.23,Bangalore,1189.65
3111,1620,2023-05-10 14:00:00,Electronics,458,7,473.67,0.14,Bangalore,2851.4934
3112,1035,2023-05-10 15:00:00,Electronics,389,9,74.24,0.05,Mumbai,634.752
3113,1743,2023-05-10 16:00:00,Clothing,495,7,107.62,0.01,Chennai,745.8066
3114,1740,2023-05-10 17:00:00,Books,488,6,143.75,0.21,Hyderabad,681.375
3115,1352,2023-05-10 18:00:00,Electronics,403,4,11.44,0.3,Chennai,32.032
3116,1675,2023-05-10 19:00:00,Home,459,2,471.97,0.1,Mumbai,849.546
3117,1898,2023-05-10 20:00:00,Home,446,9,225.46,0.17,Delhi,1684.1862
3118,1072,2023-05-10 21:00:00,Electronics,223,5,243.42,0.24,Hyderabad,924.996
3119,1647,2023-05-10 22:00:00,Clothing,139,5,83.14,0.06,Mumbai,390.758
3120,1352,2023-05-10 23:00:00,Clothing,240,3,436.99,0.25,Mumbai,983.2275
3121,1890,2023-05-11 00:00:00,Groceries,125,3,347.85,0.19,Hyderabad,845.2755000000002
3122,1069,2023-05-11 01:00:00,Books,241,1,218.52,0.17,Chennai,181.3716
3123,1424,2023-05-11 02:00:00,Clothing,451,5,439.6,0.23,Delhi,1692.46
3124,1998,2023-05-11 03:00:00,Groceries,494,3,453.2,0.07,Chennai,1264.4279999999999
3125,1707,2023-05-11 04:00:00,Home,435,2,29.49,0.18,Bangalore,48.3636
3126,1780,2023-05-11 05:00:00,Home,156,9,64.07,0.07,Chennai,536.2658999999999
3127,1560,2023-05-11 06:00:00,Home,249,6,18.68,0.05,Bangalore,106.476
3128,1827,2023-05-11 07:00:00,Electronics,466,3,292.96,0.19,Hyderabad,711.8928
3129,1641,2023-05-11 08:00:00,Books,499,7,112.88,0.08,Bangalore,726.9472
3130,1955,2023-05-11 09:00:00,Groceries,304,9,423.24,0.21,Mumbai,3009.2364000000002
3131,1516,2023-05-11 10:00:00,Books,175,9,235.63,0.15,Bangalore,1802.5695
3132,1427,2023-05-11 11:00:00,Electronics,384,1,419.67,0.21,Mumbai,331.5393
3133,1538,2023-05-11 12:00:00,Groceries,309,2,280.02,0.27,Mumbai,408.82919999999996
3134,1159,2023-05-11 13:00:00,Groceries,485,8,399.1,0.04,Chennai,3065.088
3135,1148,2023-05-11 14:00:00,Clothing,357,1,189.07,0.02,Delhi,185.2886
3136,1775,2023-05-11 15:00:00,Books,358,3,472.97,0.12,Chennai,1248.6408000000001
3137,1229,2023-05-11 16:00:00,Books,283,7,335.24,0.22,Chennai,1830.4104000000002
3138,1711,2023-05-11 17:00:00,Clothing,427,8,299.77,0.27,Mumbai,1750.6567999999997
3139,1561,2023-05-11 18:00:00,Home,110,5,179.42,0.01,Delhi,888.1289999999999
3140,1066,2023-05-11 19:00:00,Electronics,259,2,468.91,0.24,Mumbai,712.7432
3141,1811,2023-05-11 20:00:00,Books,359,3,172.18,0.02,Delhi,506.20919999999995
3142,1380,2023-05-11 21:00:00,Clothing,492,9,418.75,0.17,Bangalore,3128.0625
3143,1057,2023-05-11 22:00:00,Groceries,187,7,205.13,0.1,Mumbai,1292.319
3144,1258,2023-05-11 23:00:00,Clothing,468,1,384.76,0.01,Chennai,380.9124
3145,1341,2023-05-12 00:00:00,Home,283,3,456.38,0.03,Mumbai,1328.0657999999999
3146,1837,2023-05-12 01:00:00,Electronics,115,9,235.48,0.11,Hyderabad,1886.1947999999998
3147,1129,2023-05-12 02:00:00,Home,343,7,265.44,0.29,Hyderabad,1319.2368
3148,1726,2023-05-12 03:00:00,Groceries,185,2,168.52,0.05,Hyderabad,320.188
3149,1171,2023-05-12 04:00:00,Groceries,298,6,32.07,0.08,Chennai,177.02640000000002
3150,1769,2023-05-12 05:00:00,Groceries,109,9,327.98,0.3,Chennai,2066.274
3151,1613,2023-05-12 06:00:00,Groceries,263,4,64.22,0.14,Hyderabad,220.9168
3152,1208,2023-05-12 07:00:00,Clothing,123,2,180.26,0.08,Chennai,331.6784
3153,1802,2023-05-12 08:00:00,Groceries,163,3,178.0,0.18,Chennai,437.88000000000005
3154,1353,2023-05-12 09:00:00,Groceries,411,7,79.75,0.13,Chennai,485.6775
3155,1470,2023-05-12 10:00:00,Clothing,337,4,335.02,0.26,Hyderabad,991.6591999999999
3156,1797,2023-05-12 11:00:00,Groceries,444,7,91.43,0.0,Bangalore,640.01
3157,1115,2023-05-12 12:00:00,Home,337,5,390.28,0.3,Bangalore,1365.9799999999998
3158,1263,2023-05-12 13:00:00,Home,121,8,128.39,0.02,Delhi,1006.5775999999998
3159,1661,2023-05-12 14:00:00,Books,279,8,147.21,0.16,Mumbai,989.2512
3160,1811,2023-05-12 15:00:00,Home,405,5,175.15,0.21,Bangalore,691.8425000000001
3161,1441,2023-05-12 16:00:00,Electronics,146,7,80.61,0.16,Delhi,473.98679999999996
3162,1547,2023-05-12 17:00:00,Electronics,378,6,219.96,0.09,Bangalore,1200.9816
3163,1452,2023-05-12 18:00:00,Electronics,323,8,44.76,0.26,Hyderabad,264.9792
3164,1844,2023-05-12 19:00:00,Clothing,317,9,216.42,0.13,Delhi,1694.5686
3165,1476,2023-05-12 20:00:00,Home,336,5,173.26,0.09,Hyderabad,788.333
3166,1286,2023-05-12 21:00:00,Electronics,303,7,172.44,0.23,Hyderabad,929.4516
3167,1302,2023-05-12 22:00:00,Books,438,1,332.03,0.04,Delhi,318.74879999999996
3168,1310,2023-05-12 23:00:00,Clothing,118,8,385.67,0.06,Delhi,2900.2383999999997
3169,1207,2023-05-13 00:00:00,Books,279,3,181.22,0.08,Bangalore,500.1672
3170,1617,2023-05-13 01:00:00,Home,261,1,134.7,0.13,Bangalore,117.189
3171,1445,2023-05-13 02:00:00,Groceries,384,6,249.7,0.01,Mumbai,1483.2179999999998
3172,1669,2023-05-13 03:00:00,Books,160,8,394.92,0.3,Bangalore,2211.552
3173,1632,2023-05-13 04:00:00,Groceries,184,3,324.06,0.18,Delhi,797.1876000000001
3174,1054,2023-05-13 05:00:00,Clothing,134,1,23.81,0.29,Bangalore,16.905099999999997
3175,1911,2023-05-13 06:00:00,Books,104,3,242.57,0.24,Delhi,553.0596
3176,1011,2023-05-13 07:00:00,Books,175,5,495.53,0.04,Mumbai,2378.5439999999994
3177,1656,2023-05-13 08:00:00,Clothing,352,8,179.8,0.06,Delhi,1352.096
3178,1399,2023-05-13 09:00:00,Clothing,106,9,223.15,0.01,Mumbai,1988.2665000000002
3179,1907,2023-05-13 10:00:00,Electronics,268,9,147.27,0.25,Mumbai,994.0725
3180,1647,2023-05-13 11:00:00,Home,229,4,251.36,0.18,Mumbai,824.4608000000001
3181,1979,2023-05-13 12:00:00,Books,237,8,84.66,0.06,Hyderabad,636.6432
3182,1514,2023-05-13 13:00:00,Books,457,5,127.27,0.29,Chennai,451.8085
3183,1655,2023-05-13 14:00:00,Clothing,399,3,357.31,0.22,Delhi,836.1054
3184,1541,2023-05-13 15:00:00,Clothing,425,5,73.45,0.21,Bangalore,290.1275
3185,1236,2023-05-13 16:00:00,Home,190,2,463.44,0.08,Chennai,852.7296
3186,1278,2023-05-13 17:00:00,Clothing,262,6,157.44,0.09,Chennai,859.6224
3187,1347,2023-05-13 18:00:00,Groceries,417,1,289.64,0.2,Hyderabad,231.712
3188,1626,2023-05-13 19:00:00,Groceries,352,6,164.31,0.18,Delhi,808.4052
3189,1103,2023-05-13 20:00:00,Groceries,300,5,241.63,0.19,Delhi,978.6015000000001
3190,1629,2023-05-13 21:00:00,Groceries,119,9,452.38,0.26,Bangalore,3012.8508
3191,1516,2023-05-13 22:00:00,Home,328,7,38.95,0.05,Hyderabad,259.01750000000004
3192,1979,2023-05-13 23:00:00,Books,262,6,428.89,0.03,Chennai,2496.1398
3193,1871,2023-05-14 00:00:00,Groceries,264,7,281.0,0.17,Delhi,1632.61
3194,1247,2023-05-14 01:00:00,Clothing,331,5,334.21,0.15,Hyderabad,1420.3925
3195,1363,2023-05-14 02:00:00,Groceries,427,1,32.66,0.12,Mumbai,28.740799999999997
3196,1320,2023-05-14 03:00:00,Home,337,9,381.89,0.27,Delhi,2509.0173
3197,1632,2023-05-14 04:00:00,Clothing,219,5,68.25,0.17,Chennai,283.2375
3198,1285,2023-05-14 05:00:00,Groceries,450,4,482.59,0.17,Mumbai,1602.1988
3199,1148,2023-05-14 06:00:00,Books,482,6,400.65,0.11,Mumbai,2139.4709999999995
3200,1083,2023-05-14 07:00:00,Clothing,468,5,248.97,0.1,Mumbai,1120.365
3201,1965,2023-05-14 08:00:00,Clothing,206,1,462.46,0.3,Chennai,323.722
3202,1405,2023-05-14 09:00:00,Books,349,2,88.69,0.19,Hyderabad,143.67780000000002
3203,1977,2023-05-14 10:00:00,Clothing,435,4,495.87,0.25,Delhi,1487.6100000000001
3204,1455,2023-05-14 11:00:00,Groceries,383,8,359.83,0.13,Hyderabad,2504.4168
3205,1742,2023-05-14 12:00:00,Clothing,297,5,53.7,0.06,Chennai,252.39
3206,1799,2023-05-14 13:00:00,Groceries,319,7,270.61,0.1,Bangalore,1704.843
3207,1160,2023-05-14 14:00:00,Books,494,2,356.88,0.1,Delhi,642.384
3208,1783,2023-05-14 15:00:00,Electronics,250,8,308.45,0.17,Delhi,2048.1079999999997
3209,1459,2023-05-14 16:00:00,Books,385,5,214.85,0.05,Bangalore,1020.5374999999999
3210,1549,2023-05-14 17:00:00,Groceries,364,4,127.83,0.12,Mumbai,449.9616
3211,1499,2023-05-14 18:00:00,Home,319,9,122.92,0.03,Delhi,1073.0916
3212,1737,2023-05-14 19:00:00,Books,315,6,463.84,0.15,Delhi,2365.584
3213,1508,2023-05-14 20:00:00,Home,414,4,121.2,0.28,Delhi,349.056
3214,1653,2023-05-14 21:00:00,Home,255,8,481.39,0.1,Chennai,3466.008
3215,1803,2023-05-14 22:00:00,Groceries,315,3,109.06,0.01,Bangalore,323.9082
3216,1480,2023-05-14 23:00:00,Groceries,434,2,195.22,0.18,Delhi,320.1608
3217,1662,2023-05-15 00:00:00,Electronics,458,7,11.1,0.19,Bangalore,62.937000000000005
3218,1113,2023-05-15 01:00:00,Clothing,213,4,452.06,0.14,Mumbai,1555.0864
3219,1748,2023-05-15 02:00:00,Books,260,4,56.65,0.12,Delhi,199.408
3220,1577,2023-05-15 03:00:00,Groceries,402,9,181.88,0.27,Hyderabad,1194.9516
3221,1360,2023-05-15 04:00:00,Books,197,2,422.05,0.28,Hyderabad,607.752
3222,1340,2023-05-15 05:00:00,Home,256,1,396.99,0.2,Hyderabad,317.59200000000004
3223,1769,2023-05-15 06:00:00,Clothing,261,7,421.54,0.15,Hyderabad,2508.163
3224,1986,2023-05-15 07:00:00,Electronics,141,8,457.48,0.02,Chennai,3586.6432
3225,1760,2023-05-15 08:00:00,Books,279,3,455.98,0.09,Mumbai,1244.8254000000002
